Date,Open,High,Low,Close,Adj Close,Volume
7/7/2014,189.929993,190.729996,188.839996,189.610001,175.470184,893500
7/8/2014,189.110001,189.990005,185.660004,188,173.980301,1199600
7/9/2014,188.339996,190.009995,187.279999,189.699997,175.553497,1070700
7/10/2014,188.190002,189.830002,187.25,188.990005,174.896454,842300
7/11/2014,188.990005,189.279999,187.570007,188.970001,174.877975,494900
7/14/2014,190,190.660004,188.919998,190.410004,176.210541,745800
7/15/2014,189.960007,190.350006,188.009995,188.770004,174.692886,958800
7/16/2014,189.600006,189.600006,187.179993,188.419998,174.368973,817700
7/17/2014,188.279999,190.490005,188.020004,188.710007,174.637344,1127600
7/18/2014,188.919998,191.520004,188.199997,191.449997,177.173019,1372500
7/21/2014,191.229996,191.229996,188.050003,188.449997,174.396713,1021700
7/22/2014,188.770004,191.050003,188.699997,190.800003,176.571457,681200
7/23/2014,190.699997,191.470001,189.779999,190.679993,176.460403,652500
7/24/2014,193.520004,194.800003,191.660004,193.580002,179.144165,1446600
7/25/2014,193.199997,195.199997,191.490005,191.800003,177.496872,632200
7/28/2014,191.820007,191.990005,189.770004,191.419998,177.145264,609400
7/29/2014,191.660004,192.610001,190.539993,191.089996,176.839844,741600
7/30/2014,191.570007,192.389999,190.380005,191.25,176.98793,1093900
7/31/2014,193.149994,195.889999,191.470001,191.860001,177.552429,2543300
8/1/2014,193.009995,195.529999,190.240005,195.429993,180.856186,2218300
8/4/2014,196.039993,196.440002,191.699997,193.669998,179.227463,1339900
8/5/2014,192.100006,193.5,190.990005,191.809998,177.506134,1080900
8/6/2014,191.070007,192.979996,189.820007,190.440002,176.238327,1022700
8/7/2014,190.75,190.970001,185.839996,186.580002,172.666199,1437200
8/8/2014,186.860001,189.979996,186.330002,189.830002,175.673782,964100
8/11/2014,190.119995,192.559998,190.110001,191.289993,177.024948,900000
8/12/2014,190.020004,191.259995,187.880005,188.169998,174.137604,1264200
8/13/2014,189.529999,190.580002,188.820007,189.75,175.599762,824200
8/14/2014,190.419998,192.309998,190.419998,192.139999,177.811539,810000
8/15/2014,192.740005,193.490005,189.779999,191.149994,176.895386,855400
8/18/2014,191.580002,192.550003,190.690002,192.119995,177.793045,591200
8/19/2014,192.179993,194.580002,192.039993,194.190002,179.70871,722900
8/20/2014,193.699997,194.5,193,193.589996,179.153427,481800
8/21/2014,193.860001,194.419998,192.949997,193.449997,179.023865,693800
8/22/2014,193.559998,193.940002,191.630005,192,177.682007,963400
8/25/2014,193.110001,194.699997,192.070007,193.910004,179.449554,697100
8/26/2014,193.809998,194.25,193.009995,193.770004,179.319977,564600
8/27/2014,194.110001,194.110001,191.419998,192.039993,177.719009,622900
8/28/2014,191.330002,193.380005,191.330002,193.050003,178.877197,590500
8/29/2014,193.990005,195.110001,192.970001,195.029999,180.711884,807300
9/2/2014,195,195.320007,193.020004,195.309998,180.971359,839300
9/3/2014,196.880005,197.130005,194.279999,194.979996,180.665573,619300
9/4/2014,195.399994,197,194.830002,195.660004,181.295624,988600
9/5/2014,195.550003,198.339996,195.119995,198.339996,183.77887,997100
9/8/2014,198.399994,200,198.25,199.630005,184.974121,864100
9/9/2014,199.600006,199.979996,196.279999,196.490005,182.064758,903500
9/10/2014,197.240005,197.240005,195.179993,195.529999,181.175156,699000
9/11/2014,195.149994,195.550003,193.020004,193.669998,179.451675,1034400
9/12/2014,194,194.380005,191.949997,192.460007,178.330521,1113000
9/15/2014,193.100006,193.240005,191.009995,191.779999,177.70047,636900
9/16/2014,191.479996,195.460007,190.300003,195.300003,180.962051,1047100
9/17/2014,195.300003,196.179993,193.949997,195.539993,181.184387,723800
9/18/2014,195.610001,197,195.009995,196,181.610672,562600
9/19/2014,197.339996,197.600006,195.679993,195.789993,181.416107,991700
9/22/2014,194.839996,195.300003,193.25,194.309998,180.044739,631900
9/23/2014,196.050003,196.050003,193.210007,194.690002,180.39682,850900
9/24/2014,195.100006,197.460007,194.660004,197.289993,182.806,1032600
9/25/2014,196.520004,196.75,193.550003,194.009995,179.7668,625200
9/26/2014,194.160004,195.320007,193.160004,194.800003,180.49881,640800
9/29/2014,193.910004,196.839996,193.619995,196.520004,182.092468,1024200
9/30/2014,196.5,197.339996,194.350006,194.669998,180.37825,812200
10/1/2014,194.919998,194.990005,191.949997,192.570007,178.432526,734800
10/2/2014,192.789993,196.220001,192.410004,194.850006,180.54509,954400
10/3/2014,196.330002,200.919998,195.520004,199.600006,184.946426,1231100
10/6/2014,200.050003,200.300003,196.029999,196.619995,182.18515,1069600
10/7/2014,195.050003,195.979996,193.619995,193.660004,179.442429,767900
10/8/2014,194.880005,199.820007,194.350006,199.729996,185.066864,1128100
10/9/2014,199.589996,199.970001,195.759995,195.820007,181.443832,1235000
10/10/2014,195.919998,198.240005,193.949997,193.970001,179.729691,1401400
10/13/2014,194.020004,194.020004,189.610001,189.669998,175.745422,1191200
10/14/2014,189.990005,190.970001,185.889999,188.619995,174.77243,1369000
10/15/2014,186.410004,187.089996,178.279999,185.020004,171.436752,2306400
10/16/2014,181.660004,187.389999,181.559998,185.320007,171.714722,1616400
10/17/2014,188.130005,192.289993,187.509995,191.229996,177.190857,1290700
10/20/2014,190.309998,193.259995,190.309998,193.089996,178.914291,917900
10/21/2014,194.75,198.050003,194.75,196.929993,182.472412,1405100
10/22/2014,197.399994,197.889999,195.369995,195.570007,181.212265,793300
10/23/2014,198.149994,199.929993,197.300003,198.75,184.158768,984900
10/24/2014,198.600006,201.350006,198.029999,200.830002,186.086075,775400
10/27/2014,201.410004,203.360001,200.830002,202.699997,187.818817,1576000
10/28/2014,202.509995,204.830002,198.759995,201.199997,186.428864,2016600
10/29/2014,196.029999,201.830002,195,198.449997,183.880829,2307400
10/30/2014,198.690002,204.289993,197.820007,203.479996,188.541519,1262900
10/31/2014,206.589996,206.910004,203.190002,203.410004,188.476685,1446000
11/3/2014,204,204.949997,202.679993,203.389999,188.458115,848300
11/4/2014,203.449997,204.529999,201.649994,203.350006,188.421082,697700
11/5/2014,204.979996,205.949997,200.490005,201.600006,186.79953,1182400
11/6/2014,202.089996,203.169998,200.449997,202.660004,187.781754,669000
11/7/2014,202.050003,202.169998,198.190002,199.320007,184.68692,931700
11/10/2014,199.960007,201.699997,198.160004,201.279999,186.502991,712100
11/11/2014,201.330002,203.149994,200.160004,203.119995,188.207916,895400
11/12/2014,202.350006,203.759995,201.460007,203.130005,188.217224,894900
11/13/2014,202.669998,205,202.669998,204.820007,189.783142,867400
11/14/2014,204.139999,205.320007,203.160004,205.25,190.18158,995200
11/17/2014,204.050003,205.839996,203.300003,204.380005,189.375458,901200
11/18/2014,204.380005,208,203.529999,207.990005,192.720367,1297300
11/19/2014,207.029999,208,204.929993,206.270004,191.126694,899400
11/20/2014,204.720001,207.149994,203.639999,205,189.949921,854300
11/21/2014,206.429993,207.820007,204.089996,205.169998,190.107452,768500
11/24/2014,205.570007,209.839996,205.559998,209.720001,194.323395,1198400
11/25/2014,209.380005,209.449997,207.690002,208.940002,193.600708,779500
11/26/2014,208.940002,209.300003,207.050003,208.240005,193.173981,714200
11/28/2014,208.380005,211.25,208.279999,210.759995,195.511642,490000
12/1/2014,210.360001,210.360001,207.740005,208.800003,193.693466,855500
12/2/2014,208.539993,211.330002,208.5,210.710007,195.465195,954100
12/3/2014,210.610001,211.919998,209.789993,211.5,196.198059,711400
12/4/2014,211.729996,212.75,209.899994,211.820007,196.494949,597600
12/5/2014,212,212.899994,210.899994,212.630005,197.246323,557000
12/8/2014,212.720001,214.369995,211.470001,212.779999,197.385437,1007400
12/9/2014,210.070007,212.779999,208.360001,210.289993,195.075623,1645900
12/10/2014,210.759995,211.389999,207.929993,208.119995,193.062637,908400
12/11/2014,209.440002,212.110001,209.009995,209.589996,194.426331,730200
12/12/2014,208.850006,209.580002,205.300003,205.330002,190.474503,840600
12/15/2014,205.800003,208.110001,204.800003,206.399994,191.467072,957100
12/16/2014,205.410004,208.100006,201.309998,201.419998,186.847382,1248200
12/17/2014,202.240005,206.429993,202.009995,205.279999,190.428131,1058900
12/18/2014,207.75,211.970001,207.080002,211.970001,196.634125,1062600
12/19/2014,213.130005,214.25,209.669998,211.119995,195.845566,1533700
12/22/2014,211.470001,213.190002,210.320007,211.600006,196.290848,714700
12/23/2014,211.779999,212.800003,208.75,209.210007,194.073761,997300
12/24/2014,209.440002,210.820007,208.839996,209.789993,194.611816,325900
12/26/2014,210,211.479996,209.910004,210.149994,194.945694,336600
12/29/2014,209.210007,211.199997,209.169998,210.179993,194.973633,476900
12/30/2014,210.300003,211.380005,209.440002,209.610001,194.444855,669200
12/31/2014,210.529999,211.350006,207.389999,207.580002,192.561737,684200
1/2/2015,209.059998,209.929993,205.720001,207.199997,192.209198,787500
1/5/2015,206.350006,210.229996,206.050003,208.899994,193.786179,1260800
1/6/2015,209,212,206.830002,208.419998,193.340942,1195400
1/7/2015,210.210007,215.190002,209.449997,214.75,199.212952,1163200
1/8/2015,216.199997,218.050003,215.009995,217.199997,201.485748,1665200
1/9/2015,217.479996,218.139999,216.259995,216.669998,200.994019,741000
1/12/2015,217.75,217.929993,213.850006,214.660004,199.129456,720800
1/13/2015,217.179993,218.240005,213,214.649994,199.120178,900100
1/14/2015,213.139999,215.320007,212.5,213.529999,198.081253,730200
1/15/2015,213.630005,214.309998,211.210007,211.300003,196.012558,973300
1/16/2015,210.520004,214.229996,209.119995,213.979996,198.498642,921900
1/20/2015,216.059998,216.059998,212.139999,214.869995,199.32428,862000
1/21/2015,213.759995,216.169998,213.440002,215.229996,199.658218,751400
1/22/2015,215,219,213.190002,218.889999,203.053406,942600
1/23/2015,218.860001,219.679993,217.470001,217.669998,201.921707,613900
1/26/2015,217.110001,219.050003,215.759995,218.940002,203.099838,690300
1/27/2015,217.649994,219.070007,215.699997,217.710007,201.958817,749100
1/28/2015,219.059998,222.929993,217.610001,217.940002,202.172165,1910500
1/29/2015,217.550003,219.75,216.350006,219.529999,203.647141,1112600
1/30/2015,218.649994,219.139999,212.220001,212.649994,197.264877,1352300
2/2/2015,212.830002,214.899994,210.630005,214.830002,199.287231,1069900
2/3/2015,215.25,216.110001,209,213.130005,197.710175,1707300
2/4/2015,212.429993,213.779999,210.660004,210.839996,195.585815,1683800
2/5/2015,212.470001,217.289993,212.339996,215.860001,200.242645,2398800
2/6/2015,220.979996,225.059998,218.75,222.759995,206.643417,2099300
2/9/2015,221.020004,221.220001,215.779999,218.259995,202.469025,1764900
2/10/2015,220.080002,222.910004,218.979996,222.449997,206.355881,1234100
2/11/2015,221.630005,225,221.330002,223.729996,207.543259,1032000
2/12/2015,225,225,222.949997,224.770004,208.508011,680600
2/13/2015,223.759995,224.979996,222.580002,224.889999,208.619324,583900
2/17/2015,224.710007,226.789993,224.330002,226.050003,209.695419,1048400
2/18/2015,225.839996,226.490005,224.009995,225.639999,209.315079,630200
2/19/2015,225.270004,227.029999,224.25,225.350006,209.046082,650400
2/20/2015,224.940002,229.300003,224.600006,229.160004,212.580429,825900
2/23/2015,229.5,230.320007,228.559998,229.820007,213.192673,860000
2/24/2015,229.820007,231.029999,229.160004,230.199997,213.545197,867800
2/25/2015,230.649994,231.550003,229.509995,229.600006,212.988525,840000
2/26/2015,228.960007,231.229996,228.5,229.460007,213.081406,1379000
2/27/2015,229.149994,231.139999,228.350006,228.699997,212.375641,657000
3/2/2015,228.699997,230.389999,227.630005,228.220001,211.929916,1134200
3/3/2015,228.669998,228.929993,225.600006,227.690002,211.437744,788600
3/4/2015,227.350006,228.460007,224.880005,227.669998,211.419174,816000
3/5/2015,228.740005,230.020004,227.929993,229.199997,212.840012,614500
3/6/2015,228.740005,228.740005,224.089996,224.600006,208.568298,1072300
3/9/2015,225,225.889999,222.589996,225.350006,209.264786,793100
3/10/2015,223.429993,223.869995,218,220.850006,205.086014,1094500
3/11/2015,221.449997,223,220.740005,222.179993,206.32103,765800
3/12/2015,223.389999,225.339996,223.320007,225.080002,209.014069,559600
3/13/2015,224.699997,226.289993,223.130005,224.639999,208.605499,539100
3/16/2015,226.360001,230.119995,225.679993,229.539993,213.155746,825500
3/17/2015,228.050003,228.869995,226.190002,228.199997,211.911377,557700
3/18/2015,227.520004,229.580002,226.199997,228.940002,212.598557,1102400
3/19/2015,228.720001,228.949997,224.369995,225.75,209.636261,1549900
3/20/2015,228.119995,230.210007,226.149994,229.940002,213.527161,1292700
3/23/2015,230.220001,232.690002,229.259995,230.259995,213.824295,927800
3/24/2015,229.880005,231.270004,228.300003,228.399994,212.097076,667600
3/25/2015,228.259995,230.229996,225.520004,225.520004,209.422638,956800
3/26/2015,225.139999,229.220001,223.619995,226.050003,209.914841,1297000
3/27/2015,225.589996,227.860001,225.100006,226.110001,209.97052,814100
3/30/2015,228,229.5,226.789993,229.139999,212.784225,539300
3/31/2015,228.300003,230.289993,226.199997,226.199997,210.054123,769900
4/1/2015,226.029999,226.509995,221.259995,222.710007,206.813202,1224800
4/2/2015,222.600006,224.919998,222.059998,223.520004,207.565414,736200
4/6/2015,222.020004,225.699997,222.020004,224.429993,208.410446,793600
4/7/2015,225.139999,225.869995,221.619995,221.839996,206.00531,813900
4/8/2015,221.630005,222.520004,219.509995,222.490005,206.608902,1483000
4/9/2015,222.570007,224.479996,221.679993,223.279999,207.342575,1142000
4/10/2015,222.960007,224.899994,222.669998,224.339996,208.326874,701700
4/13/2015,224.429993,226.740005,223.949997,223.970001,207.983276,834500
4/14/2015,224.190002,226.259995,222.490005,226.009995,209.877701,949200
4/15/2015,226.559998,227.880005,225.240005,225.660004,209.552689,711900
4/16/2015,226,227.610001,224.860001,226.570007,210.397705,835500
4/17/2015,225.149994,228.410004,223.360001,228.029999,211.753479,1454400
4/20/2015,229.020004,231.429993,228.5,229.229996,212.867828,1107800
4/21/2015,230.75,231.639999,229.919998,231.289993,214.780838,937300
4/22/2015,231.229996,231.899994,230.369995,231.270004,214.762207,801700
4/23/2015,229.649994,230.259995,227.449997,229.110001,212.756424,1635200
4/24/2015,229.210007,230.570007,227.789993,229.199997,212.840012,808600
4/27/2015,230.559998,230.800003,226.800003,227.169998,210.954865,912000
4/28/2015,226.880005,228.600006,224.199997,228.520004,212.208542,852100
4/29/2015,227,228.970001,224.850006,225.399994,209.311249,1268200
4/30/2015,225.720001,228.699997,222.720001,223.399994,207.45401,1317300
5/1/2015,224.330002,225.5,222.419998,224.940002,208.884079,889500
5/4/2015,225.410004,227.130005,225.029999,225.899994,209.775528,643800
5/5/2015,225.240005,225.789993,222.240005,222.779999,206.878235,838300
5/6/2015,222.470001,223.929993,221.039993,222.899994,206.989639,918200
5/7/2015,223.100006,224.919998,222.490005,223.820007,207.84404,798000
5/8/2015,226.070007,229.570007,225.279999,229.080002,212.728577,1061900
5/11/2015,228.860001,230.330002,227.669998,228.539993,212.227112,821700
5/12/2015,227.669998,230.029999,226.130005,229.550003,213.164993,1448800
5/13/2015,232.970001,236,231.770004,232.380005,215.792999,2055500
5/14/2015,234.050003,239.580002,233.820007,239.479996,222.386185,1462700
5/15/2015,239.399994,240.899994,239.139999,239.929993,222.804092,955800
5/18/2015,240.440002,242.889999,239.970001,242.75,225.422821,1012600
5/19/2015,243.610001,243.610001,242,242.600006,225.283524,828500
5/20/2015,242.350006,243.440002,240.990005,241.800003,224.540619,765400
5/21/2015,241.009995,241.419998,238.460007,239.440002,222.349121,1361300
5/22/2015,239.449997,241.740005,239,240.610001,223.435593,728700
5/26/2015,239.440002,240.899994,237.059998,237.860001,220.881882,929600
5/27/2015,237.5,239.619995,237.100006,239.199997,222.126205,770500
5/28/2015,238.339996,239.600006,237.309998,237.839996,220.863266,832300
5/29/2015,238.889999,239.449997,237.039993,237.229996,220.296799,1289300
6/1/2015,237.429993,239.190002,235.570007,238.270004,221.262604,641600
6/2/2015,237.899994,239.080002,235.339996,236.619995,219.730347,817900
6/3/2015,236.649994,237.929993,235.600006,237.020004,220.101822,557600
6/4/2015,235.940002,237.059998,234.020004,234.720001,218.18692,650300
6/5/2015,234.520004,235.610001,233.009995,235.449997,218.865463,620600
6/8/2015,235,236,233.419998,233.419998,216.97847,824200
6/9/2015,234.020004,234.600006,232.759995,234,217.517639,682700
6/10/2015,234.039993,236.199997,232.899994,235.949997,219.330322,714700
6/11/2015,237.800003,238.990005,237.059998,237.610001,220.873352,798800
6/12/2015,237.419998,237.610001,234.960007,235.119995,218.558746,827700
6/15/2015,233.830002,235.020004,232.669998,233.770004,217.303802,802400
6/16/2015,234.029999,235,233.039993,234.440002,217.92662,927900
6/17/2015,235,235.979996,233.080002,233.759995,217.294495,695500
6/18/2015,233.410004,236.440002,233.279999,236.039993,219.41391,1299500
6/19/2015,235.699997,236.910004,235.520004,235.850006,219.237305,796500
6/22/2015,237.539993,238.5,235.570007,235.759995,219.15361,563700
6/23/2015,236.429993,236.479996,234.190002,235.539993,218.949142,637000
6/24/2015,235,235.759995,230.520004,230.529999,214.291962,1348100
6/25/2015,230.75,232.130005,228.820007,229.330002,213.176544,1472200
6/26/2015,230.110001,230.470001,227.630005,227.919998,211.865891,1264000
6/29/2015,226.089996,227.820007,224.190002,224.279999,208.482315,1220500
6/30/2015,225.800003,226.139999,223,224.809998,208.97493,1396100
7/1/2015,226.899994,227.25,225.009995,225.779999,209.876648,928300
7/2/2015,226.789993,227.149994,223,224.259995,208.463684,923100
7/6/2015,222.25,225.179993,221.619995,224.580002,208.761108,1056700
7/7/2015,225.639999,228.320007,223.770004,228.229996,212.154053,1473800
7/8/2015,226.550003,227.360001,224.220001,224.520004,208.705414,1150600
7/9/2015,227.389999,228.059998,226.25,226.899994,210.917755,1255400
7/10/2015,230,230.130005,228.649994,229.559998,213.390381,831000
7/13/2015,231.729996,231.990005,229.449997,231.429993,215.128632,658900
7/14/2015,231.639999,233.860001,230.160004,233.830002,217.359589,941000
7/15/2015,233.699997,235.190002,230.960007,234.440002,217.92662,919400
7/16/2015,236.309998,236.860001,234.210007,235.020004,218.465744,832300
7/17/2015,234.419998,235.679993,233.259995,234.460007,217.945251,955900
7/20/2015,235.240005,235.240005,233.25,234.550003,218.028839,819400
7/21/2015,234.960007,234.979996,230.570007,232.490005,216.113983,943300
7/22/2015,232.440002,235.229996,232.059998,235.130005,218.568024,950500
7/23/2015,235.059998,235.089996,229.009995,229.479996,213.315994,1283800
7/24/2015,230.100006,230.399994,226.240005,226.660004,210.694656,910700
7/27/2015,225.710007,226.619995,224.190002,224.759995,208.928436,956800
7/28/2015,226.220001,226.970001,223.75,226.740005,210.769028,1077200
7/29/2015,227.320007,227.630005,224.059998,226.850006,210.871262,1400600
7/30/2015,221.479996,222.809998,215.600006,217.360001,202.049728,4628300
7/31/2015,218.100006,220.729996,216.970001,220.570007,205.03363,2082100
8/3/2015,221.539993,223.630005,220.570007,223.479996,207.738602,1753000
8/4/2015,223.25,224.190002,222.009995,222.910004,207.208771,900300
8/5/2015,224.729996,224.729996,222.139999,223.399994,207.664261,925300
8/6/2015,223.330002,223.600006,218.229996,218.389999,203.007126,1179700
8/7/2015,218.130005,218.369995,213.729996,216.139999,200.915665,1904500
8/10/2015,217.619995,219,216.169998,217.339996,202.031097,937500
8/11/2015,216.350006,217.130005,213.539993,215.520004,200.339325,885400
8/12/2015,213.940002,215.630005,212.039993,215.179993,200.02327,1149600
8/13/2015,215.210007,216.389999,214.199997,214.289993,199.195938,841400
8/14/2015,214.240005,215.520004,213.169998,215.279999,200.11618,636300
8/17/2015,214.240005,216.399994,212.389999,216.289993,201.055069,1251600
8/18/2015,215.789993,216.419998,213.860001,215.509995,200.330002,1000400
8/19/2015,213.889999,216.910004,212.880005,215.509995,200.330002,1078400
8/20/2015,213.429993,214.229996,210.330002,210.490005,195.663651,944100
8/21/2015,208.589996,209.490005,202.119995,202.529999,188.264328,1962600
8/24/2015,191.869995,202.279999,160.100006,197.800003,183.867477,2667900
8/25/2015,203.470001,204.899994,188.160004,188.440002,175.166794,4399900
8/26/2015,194.490005,198.369995,188.929993,197.889999,183.951141,4234800
8/27/2015,200.360001,201.25,195.429993,198.869995,184.862076,2351600
8/28/2015,199,201.009995,198.009995,200.800003,186.919312,1896400
8/31/2015,200.800003,203.199997,197,197.580002,183.92189,2178200
9/1/2015,195,199.029999,193.029999,195.779999,182.246368,2416100
9/2/2015,198.520004,200.009995,195.740005,197,183.381958,1612500
9/3/2015,198.199997,199.520004,194.160004,194.970001,181.49231,2070500
9/4/2015,193.229996,194.559998,189.949997,192.820007,179.490982,2254200
9/8/2015,196.350006,196.820007,193.600006,195.389999,181.883301,1655100
9/9/2015,197.330002,198.899994,192.589996,192.850006,179.518906,2070000
9/10/2015,192.600006,196.259995,190.970001,195.110001,181.622681,2903700
9/11/2015,194.220001,197.75,194.149994,197.639999,183.977753,1478900
9/14/2015,198.029999,198.309998,195.410004,196.610001,183.018951,1310100
9/15/2015,197.360001,200.740005,195.669998,200.410004,186.556335,1538400
9/16/2015,202.679993,205,201.130005,204.240005,190.121567,2467500
9/17/2015,204.020004,207.490005,202.660004,204.699997,190.549728,1445500
9/18/2015,203.789993,208.029999,202.050003,203.729996,189.646851,2487100
9/21/2015,203.880005,206.630005,200.699997,201.300003,187.384766,1737900
9/22/2015,198.860001,199.399994,195.820007,198.979996,185.225159,1702200
9/23/2015,198.770004,199.929993,197.089996,198.220001,184.517654,771900
9/24/2015,196.779999,198.110001,193.490005,197.240005,183.605438,1401500
9/25/2015,198.259995,198.850006,191.339996,192.229996,178.941727,2171300
9/28/2015,191.610001,192.300003,182.699997,184.259995,171.52269,3131500
9/29/2015,185.160004,187.160004,183.229996,184.770004,171.997498,2465100
9/30/2015,185.880005,187.220001,182.660004,185.029999,172.239441,1786400
10/1/2015,184.759995,186.240005,183.020004,186.070007,173.207581,2008700
10/2/2015,184.199997,186.550003,182.179993,186.539993,173.645065,1831400
10/5/2015,187.240005,190.389999,185.970001,189.710007,176.595947,1958200
10/6/2015,189.559998,189.669998,182.600006,184,171.28067,2143600
10/7/2015,184.490005,185.610001,182.610001,184.979996,172.192856,2384400
10/8/2015,184.419998,187.029999,183.389999,186.289993,173.412338,2010400
10/9/2015,186.210007,190.399994,186.100006,189.949997,176.819366,2783000
10/12/2015,189.789993,191.300003,189.210007,190.610001,177.433762,1241900
10/13/2015,190.529999,194.360001,190.089996,191.910004,178.643845,2081200
10/14/2015,191.320007,193.199997,188.960007,189.779999,176.661057,1573000
10/15/2015,190.25,193.990005,189.889999,193.75,180.356689,1542200
10/16/2015,194.919998,195.929993,193.210007,195.210007,181.715714,1052700
